"Time","Date","---","Sensor Name","Data"
"12:26:30","7/11/17","DATA","ACCEL_X:","-0.83"
"12:26:31","7/11/17","DATA","ACCEL_X:","-0.83"
"12:26:31","7/11/17","DATA","ACCEL_X:","-0.83"
"12:26:32","7/11/17","DATA","ACCEL_X:","-0.84"
"12:26:33","7/11/17","DATA","ACCEL_X:","-0.84"
"12:26:33","7/11/17","DATA","ACCEL_X:","-0.84"
"12:26:34","7/11/17","DATA","ACCEL_X:","-0.85"
"12:26:34","7/11/17","DATA","ACCEL_X:","-0.85"
"12:26:35","7/11/17","DATA","ACCEL_X:","-0.85"
"12:26:36","7/11/17","DATA","ACCEL_X:","-0.86"
"12:26:36","7/11/17","DATA","ACCEL_X:","-0.86"
"12:26:37","7/11/17","DATA","ACCEL_X:","-0.86"
"12:26:37","7/11/17","DATA","ACCEL_X:","-0.86"
"12:26:38","7/11/17","DATA","ACCEL_X:","-0.87"
"12:26:38","7/11/17","DATA","ACCEL_X:","-0.87"
"12:26:39","7/11/17","DATA","ACCEL_X:","-0.87"
"12:26:40","7/11/17","DATA","ACCEL_X:","-0.88"
"12:26:40","7/11/17","DATA","ACCEL_X:","-0.88"
"12:26:41","7/11/17","DATA","ACCEL_X:","-0.88"
"12:26:41","7/11/17","DATA","ACCEL_X:","-0.88"
"12:26:42","7/11/17","DATA","ACCEL_X:","-0.89"
"12:26:42","7/11/17","DATA","ACCEL_X:","-0.89"
"12:26:43","7/11/17","DATA","ACCEL_X:","-0.89"
"12:26:44","7/11/17","DATA","ACCEL_X:","-0.90"
"12:26:44","7/11/17","DATA","ACCEL_X:","-0.90"
"12:26:45","7/11/17","DATA","ACCEL_X:","-0.90"
"12:26:45","7/11/17","DATA","ACCEL_X:","-0.91"
"12:26:46","7/11/17","DATA","ACCEL_X:","-0.91"
"12:26:47","7/11/17","DATA","ACCEL_X:","-0.91"
"12:26:47","7/11/17","DATA","ACCEL_X:","-0.92"
"12:26:48","7/11/17","DATA","ACCEL_X:","-0.92"
"12:26:48","7/11/17","DATA","ACCEL_X:","-0.92"
"12:26:49","7/11/17","DATA","ACCEL_X:","-0.92"
"12:26:49","7/11/17","DATA","ACCEL_X:","-0.93"
"12:26:50","7/11/17","DATA","ACCEL_X:","-0.93"
"12:26:51","7/11/17","DATA","ACCEL_X:","-0.93"
"12:26:51","7/11/17","DATA","ACCEL_X:","-0.94"
"12:26:52","7/11/17","DATA","ACCEL_X:","-0.94"
"12:26:52","7/11/17","DATA","ACCEL_X:","-0.94"
"12:26:53","7/11/17","DATA","ACCEL_X:","-0.94"
"12:26:54","7/11/17","DATA","ACCEL_X:","-0.95"
"12:26:54","7/11/17","DATA","ACCEL_X:","-0.95"
"12:26:55","7/11/17","DATA","ACCEL_X:","-0.95"
"12:26:55","7/11/17","DATA","ACCEL_X:","-0.96"
"12:26:56","7/11/17","DATA","ACCEL_X:","-0.96"
"12:26:56","7/11/17","DATA","ACCEL_X:","-0.96"
"12:26:57","7/11/17","DATA","ACCEL_X:","-0.97"
"12:26:58","7/11/17","DATA","ACCEL_X:","-0.97"
"12:26:58","7/11/17","DATA","ACCEL_X:","-0.97"
"12:26:59","7/11/17","DATA","ACCEL_X:","-0.98"
"12:26:59","7/11/17","DATA","ACCEL_X:","-0.98"
"12:27:00","7/11/17","DATA","ACCEL_X:","-0.98"
"12:27:00","7/11/17","DATA","ACCEL_X:","-0.98"
"12:27:01","7/11/17","DATA","ACCEL_X:","-0.99"
"12:27:02","7/11/17","DATA","ACCEL_X:","-0.99"
"12:27:02","7/11/17","DATA","ACCEL_X:","-0.99"
"12:27:03","7/11/17","DATA","ACCEL_X:","-1.00"
"12:27:03","7/11/17","DATA","ACCEL_X:","-1.00"
"12:27:04","7/11/17","DATA","ACCEL_X:","-1.00"
"12:27:05","7/11/17","DATA","ACCEL_X:","-1.00"
"12:27:05","7/11/17","DATA","ACCEL_X:","-1.01"
"12:27:06","7/11/17","DATA","ACCEL_X:","-1.01"
"12:27:06","7/11/17","DATA","ACCEL_X:","-1.01"
"12:27:07","7/11/17","DATA","ACCEL_X:","-1.02"
"12:27:07","7/11/17","DATA","ACCEL_X:","-1.02"
"12:27:08","7/11/17","DATA","ACCEL_X:","-1.02"
"12:27:09","7/11/17","DATA","ACCEL_X:","-1.03"
"12:27:09","7/11/17","DATA","ACCEL_X:","-1.03"
"12:27:10","7/11/17","DATA","ACCEL_X:","-1.03"
"12:27:10","7/11/17","DATA","ACCEL_X:","-1.03"
"12:27:11","7/11/17","DATA","ACCEL_X:","-1.04"
"12:27:11","7/11/17","DATA","ACCEL_X:","-1.04"
